"Gene stable ID","Transcript stable ID","UniProtKB/TrEMBL ID","Plant Reactome Reaction ID"
AT2G26170,AT2G26170.2,A5YYJ7,R-ATH-5367729
AT2G26170,AT2G26170.2,A5YYK1,R-ATH-5367729
AT2G26170,AT2G26170.2,A5YYJ5,R-ATH-5367729
AT4G39230,AT4G39230.1,A0A178V352,R-ATH-1119395
AT4G39230,AT4G39230.1,A0A178V352,R-ATH-1119453
AT3G14390,AT3G14390.1,A0A178VFS4,R-ATH-1119273
AT3G14390,AT3G14390.1,A0A178VFS4,R-ATH-1119283
AT3G14390,AT3G14390.1,A0A178VFS4,R-ATH-1119419
AT3G12250,AT3G12250.4,F4J8P7,R-ATH-6788019
AT3G12250,AT3G12250.5,A8MR70,R-ATH-6788019
AT3G12250,AT3G12250.1,A1A6J5,R-ATH-6788019
AT3G12250,AT3G12250.1,A0A384KPR6,R-ATH-6788019
AT3G12250,AT3G12250.7,A1A6J5,R-ATH-6788019
AT3G12250,AT3G12250.7,A0A384KPR6,R-ATH-6788019
AT3G12250,AT3G12250.3,ND,R-ATH-6788019
AT3G12250,AT3G12250.2,A1A6J5,R-ATH-6788019
AT3G12250,AT3G12250.2,A0A384KPR6,R-ATH-6788019
AT3G12250,AT3G12250.6,A1A6J5,R-ATH-6788019
AT3G12250,AT3G12250.6,A0A384KPR6,R-ATH-6788019
AT3G12250,AT3G12250.6,Q67X98,R-ATH-6788019
AT3G12250,AT3G12250.6,Q67XG9,R-ATH-6788019
AT5G55260,AT5G55260.1,A0A178UNE7,R-ATH-5632095
AT5G55260,AT5G55260.2,A0A1P8BBG2,R-ATH-5632095
AT1G71697,AT1G71697.1,A0A178WJ96,R-ATH-1119556
AT1G11303,AT1G11303.1,A0A178WA81,R-ATH-9611432
AT1G11303,AT1G11303.1,A0A178WB58,R-ATH-9611432
AT3G59380,AT3G59380.1,B3LF91,R-ATH-1119545
AT3G59380,AT3G59380.1,Q0WS67,R-ATH-1119545
AT3G59380,AT3G59380.1,A0A178VIS3,R-ATH-1119545
AT3G55700,AT3G55700.1,W8Q6P0,R-ATH-1119473
AT3G55700,AT3G55700.1,A0A178V978,R-ATH-1119473
AT5G03795,AT5G03795.1,A0A178ULB3,R-ATH-5655010
AT2G26230,AT2G26230.1,A0A178VYS6,R-ATH-1119407
AT2G26230,AT2G26230.1,A0A178VRP7,R-ATH-1119407
AT3G16150,AT3G16150.1,Q29Q32,R-ATH-1119393
AT3G16150,AT3G16150.1,A0A384KV24,R-ATH-1119393
AT3G01640,AT3G01640.2,A0A1I9LRK4,R-ATH-1119431
AT3G01640,AT3G01640.2,A0A178VL41,R-ATH-1119431
AT3G01640,AT3G01640.1,ND,R-ATH-1119431
AT4G29080,AT4G29080.1,A0A178V3Y7,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7T7,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7U0,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7T8,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7U2,R-ATH-5608118
AT4G29080,AT4G29080.1,D3K0K5,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7T9,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7U5,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7T4,R-ATH-5608118
AT4G29080,AT4G29080.1,D3K0K2,R-ATH-5608118
AT4G29080,AT4G29080.1,D3K0K3,R-ATH-5608118
AT4G29080,AT4G29080.1,E1A7U3,R-ATH-5608118
AT4G29080,AT4G29080.1,D3K0K4,R-ATH-5608118
AT2G15370,AT2G15370.1,A0A1W6AK11,R-ATH-5655101
AT2G15370,AT2G15370.1,A0A178VVD8,R-ATH-5655101
AT2G15370,AT2G15370.1,A0A178VTN3,R-ATH-5655101
AT1G44350,AT1G44350.1,Q0WNN8,R-ATH-1119580
AT1G44350,AT1G44350.1,A0A178WC41,R-ATH-1119580
AT2G25080,AT2G25080.1,A0A178VXY6,R-ATH-1119437
AT3G63080,AT3G63080.1,A0A178VDY2,R-ATH-1119437
AT1G19220,AT1G19220.1,A0A178WP07,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A6Z3,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A6Z4,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A6Z5,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A703,R-ATH-5608118
AT1G19220,AT1G19220.1,D3K099,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A6Z6,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A704,R-ATH-5608118
AT1G19220,AT1G19220.1,D3K097,R-ATH-5608118
AT1G19220,AT1G19220.1,E1A701,R-ATH-5608118
AT5G01990,AT5G01990.1,A0A178UER8,R-ATH-8868949
AT2G22250,AT2G22250.1,ND,R-ATH-1119393
AT2G22250,AT2G22250.1,ND,R-ATH-1119281
AT2G22250,AT2G22250.1,ND,R-ATH-1119553
AT2G22250,AT2G22250.1,ND,R-ATH-1119506
AT2G22250,AT2G22250.2,ND,R-ATH-1119393
AT2G22250,AT2G22250.2,ND,R-ATH-1119281
AT2G22250,AT2G22250.2,ND,R-ATH-1119553
AT2G22250,AT2G22250.2,ND,R-ATH-1119506
AT2G22250,AT2G22250.3,A0A178VZ85,R-ATH-1119393
AT2G22250,AT2G22250.3,A0A178VZ85,R-ATH-1119281
AT2G22250,AT2G22250.3,A0A178VZ85,R-ATH-1119553
AT2G22250,AT2G22250.3,A0A178VZ85,R-ATH-1119506
AT5G45340,AT5G45340.1,A0A178UJX7,R-ATH-1119609
AT5G45340,AT5G45340.2,ND,R-ATH-1119609
AT3G25780,AT3G25780.1,Q0WP37,R-ATH-1119332
AT3G25780,AT3G25780.1,A0A384KJX6,R-ATH-1119332
AT3G53130,AT3G53130.1,A0A178VFG4,R-ATH-1119449
AT3G53130,AT3G53130.1,A0A178VFG4,R-ATH-1119492
AT4G14550,AT4G14550.4,C0Z2L3,R-ATH-5608118
AT4G14550,AT4G14550.4,B0FV54,R-ATH-5608118
AT4G14550,AT4G14550.4,B0FV68,R-ATH-5608118
AT4G14550,AT4G14550.3,A0A1P8B7U9,R-ATH-5608118
AT4G14550,AT4G14550.3,E1A7H8,R-ATH-5608118
AT4G14550,AT4G14550.3,D3K0H1,R-ATH-5608118
AT4G14550,AT4G14550.3,D3K0H0,R-ATH-5608118
AT4G14550,AT4G14550.3,D3K0G7,R-ATH-5608118
AT4G14550,AT4G14550.3,E1A7H7,R-ATH-5608118
AT4G14550,AT4G14550.3,E1A7H5,R-ATH-5608118
AT4G14550,AT4G14550.3,E1A7H6,R-ATH-5608118
AT4G14550,AT4G14550.1,Q0WRB1,R-ATH-5608118
AT4G14550,AT4G14550.1,D3K0G9,R-ATH-5608118
AT4G14550,AT4G14550.1,A0A384LC96,R-ATH-5608118
AT4G14550,AT4G14550.2,A0A1P8B7U4,R-ATH-5608118
AT3G19270,AT3G19270.2,A0A178VA28,R-ATH-1119609
AT3G19270,AT3G19270.1,A0A2H1ZEH7,R-ATH-1119609
AT5G08100,AT5G08100.2,F4K9K7,R-ATH-1119393
AT5G08100,AT5G08100.1,A0A178UF74,R-ATH-1119393
AT1G15110,AT1G15110.3,A0A178WK00,R-ATH-1119402
AT1G15110,AT1G15110.3,Q8RXC9,R-ATH-1119402
AT1G15110,AT1G15110.1,A0A178WK00,R-ATH-1119402
AT1G15110,AT1G15110.4,A0A178WK00,R-ATH-1119402
AT1G15110,AT1G15110.2,F4HXY6,R-ATH-1119402
AT1G15110,AT1G15110.2,C0Z3I3,R-ATH-1119402
AT1G23820,AT1G23820.2,F4I7M5,R-ATH-1119317
AT1G23820,AT1G23820.2,F4I7M5,R-ATH-1119343
AT1G23820,AT1G23820.1,A0A178W1L5,R-ATH-1119317
AT1G23820,AT1G23820.1,A0A178W1L5,R-ATH-1119343
AT3G02520,AT3G02520.2,A0A178VJ06,R-ATH-5632095
AT3G02520,AT3G02520.1,A0A178VJ06,R-ATH-5632095
AT3G55360,AT3G55360.1,A0A178VGP2,R-ATH-1119456
AT2G41490,AT2G41490.1,O22211,R-ATH-1119573
AT2G41490,AT2G41490.1,A0A178VV44,R-ATH-1119573
AT2G41490,AT2G41490.1,A0A178VFM5,R-ATH-1119573
AT2G41490,AT2G41490.1,Q8LG07,R-ATH-1119573
AT2G42620,AT2G42620.1,A5YYN6,R-ATH-5654828
AT2G42620,AT2G42620.1,A0A178VZC9,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYM5,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYM9,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYN9,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYM6,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYM2,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYL9,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYN0,R-ATH-5654828
AT2G42620,AT2G42620.1,A5YYM0,R-ATH-5654828
AT3G48170,AT3G48170.1,A0A178VGM7,R-ATH-1119579
AT3G48170,AT3G48170.1,Q42164,R-ATH-1119579
AT2G46340,AT2G46340.2,A0A178VSM9,R-ATH-8933811
AT2G46340,AT2G46340.2,B9DFX4,R-ATH-8933811
AT2G46340,AT2G46340.1,A0A178VSM9,R-ATH-8933811
AT5G15840,AT5G15840.2,ND,R-ATH-8934036
AT5G15840,AT5G15840.2,ND,R-ATH-8934108
AT5G15840,AT5G15840.1,A0A178UTB8,R-ATH-8934036
AT5G15840,AT5G15840.1,A0A178UTB8,R-ATH-8934108
AT5G57580,AT5G57580.1,A0A178UIE6,R-ATH-6788019
AT5G25890,AT5G25890.1,Q2VWA1,R-ATH-5608118
AT5G25890,AT5G25890.1,E1A7V2,R-ATH-5608118
AT5G25890,AT5G25890.1,E1A7U8,R-ATH-5608118
AT5G25890,AT5G25890.1,E1A7V1,R-ATH-5608118
AT5G25890,AT5G25890.1,D3K0K7,R-ATH-5608118
AT5G25890,AT5G25890.1,E1A7V0,R-ATH-5608118
AT5G25890,AT5G25890.1,E1A7U9,R-ATH-5608118
AT5G25890,AT5G25890.1,A0A384LA70,R-ATH-5608118
AT5G05890,AT5G05890.1,W8PV16,R-ATH-1119473
AT5G05890,AT5G05890.1,A0A178UKH8,R-ATH-1119473
AT4G34900,AT4G34900.2,A0A1P8B6H0,R-ATH-1119407
AT4G34900,AT4G34900.3,A0A1P8B6H2,R-ATH-1119407
AT4G34900,AT4G34900.3,Q8GZ21,R-ATH-1119407
AT4G34900,AT4G34900.3,A0A178UU71,R-ATH-1119407
AT4G34900,AT4G34900.1,A0A178UTT6,R-ATH-1119407
AT4G34900,AT4G34900.1,A0A178UVP7,R-ATH-1119407
AT2G16370,AT2G16370.1,ND,R-ATH-1119523
AT2G16370,AT2G16370.1,ND,R-ATH-1119265
AT2G16370,AT2G16370.3,A0A178VW10,R-ATH-1119523
AT2G16370,AT2G16370.3,A0A178VW10,R-ATH-1119265
AT2G16370,AT2G16370.3,A0A178VT79,R-ATH-1119523
AT2G16370,AT2G16370.3,A0A178VT79,R-ATH-1119265
AT2G16370,AT2G16370.2,A0A1P8B0M1,R-ATH-1119523
AT2G16370,AT2G16370.2,A0A1P8B0M1,R-ATH-1119265
AT2G21170,AT2G21170.2,A8MRE8,R-ATH-1119519
AT2G21170,AT2G21170.2,A8MRE8,R-ATH-1119424
AT2G21170,AT2G21170.1,A0A178VN28,R-ATH-1119519
AT2G21170,AT2G21170.1,A0A178VN28,R-ATH-1119424
AT2G21170,AT2G21170.3,A0A178VN28,R-ATH-1119519
AT2G21170,AT2G21170.3,A0A178VN28,R-ATH-1119424
AT3G19580,AT3G19580.2,A0A178VJ97,R-ATH-8879007
AT3G19580,AT3G19580.1,A0A178VJ97,R-ATH-8879007
AT4G20930,AT4G20930.2,A0A1P8B7M5,R-ATH-1119479
AT4G20930,AT4G20930.1,A0A178V240,R-ATH-1119479
AT4G20930,AT4G20930.1,A0A178V4D8,R-ATH-1119479
AT1G53580,AT1G53580.1,A0A178WPN7,R-ATH-1119612
AT1G53580,AT1G53580.2,F4HRK0,R-ATH-1119612
AT2G31570,AT2G31570.1,A0A178VYF3,R-ATH-1119437
AT2G31570,AT2G31570.1,C0Z303,R-ATH-1119437
AT3G46510,AT3G46510.1,A0A178VB74,R-ATH-9611432
AT1G32180,AT1G32180.2,A0A178W928,R-ATH-1119314
AT1G32180,AT1G32180.1,ND,R-ATH-1119314
AT1G31690,AT1G31690.1,F4IAX0,R-ATH-1119486
AT1G31690,AT1G31690.1,F4IAX0,R-ATH-1119271
AT1G31690,AT1G31690.1,A0A178WGI5,R-ATH-1119486
AT1G31690,AT1G31690.1,A0A178WGI5,R-ATH-1119271
AT1G31690,AT1G31690.1,Q9C6V9,R-ATH-1119486
AT1G31690,AT1G31690.1,Q9C6V9,R-ATH-1119271
AT1G31690,AT1G31690.1,Q9C6V8,R-ATH-1119486
AT1G31690,AT1G31690.1,Q9C6V8,R-ATH-1119271
AT5G47080,AT5G47080.2,F4KIZ3,R-ATH-8933811
AT5G47080,AT5G47080.3,F4KIZ2,R-ATH-8933811
AT5G47080,AT5G47080.1,A0A178UMT3,R-ATH-8933811
AT5G47080,AT5G47080.4,F4KIZ0,R-ATH-8933811
AT4G12430,AT4G12430.1,A0A178V496,R-ATH-1119516
AT1G25220,AT1G25220.2,F4IAW5,R-ATH-1119494
AT1G25220,AT1G25220.1,A0A178WJZ1,R-ATH-1119494
AT1G25220,AT1G25220.1,A0A178UFL8,R-ATH-1119494
AT3G26650,AT3G26650.1,A0A178VLF6,R-ATH-1119519
AT3G26650,AT3G26650.1,A0A178VLF6,R-ATH-1119424
AT3G26650,AT3G26650.1,Q570E5,R-ATH-1119519
AT3G26650,AT3G26650.1,Q570E5,R-ATH-1119424
AT3G30775,AT3G30775.2,A0A178VHE3,R-ATH-1119495
AT3G30775,AT3G30775.2,A0A178VHE3,R-ATH-1119337
AT3G30775,AT3G30775.1,ND,R-ATH-1119495
AT3G30775,AT3G30775.1,ND,R-ATH-1119337
AT3G47450,AT3G47450.1,A0A178VAI0,R-ATH-5633340
AT3G47450,AT3G47450.2,A0A178VD70,R-ATH-5633340
AT3G47450,AT3G47450.2,A0A178VBQ0,R-ATH-5633340
AT1G71090,AT1G71090.1,A0A178WE07,R-ATH-8868949
AT4G26200,AT4G26200.1,A0A178V0Q4,R-ATH-1119334
AT4G26200,AT4G26200.1,A0A178V0Q4,R-ATH-1119624
AT4G08900,AT4G08900.1,A0A178UW48,R-ATH-1119495
AT4G08900,AT4G08900.1,A0A178UW48,R-ATH-1119289
AT4G22340,AT4G22340.3,F4JL60,R-ATH-1119402
AT4G22340,AT4G22340.3,F4JL60,R-ATH-1119260
AT4G22340,AT4G22340.3,A0A178V7Z6,R-ATH-1119402
AT4G22340,AT4G22340.3,A0A178V7Z6,R-ATH-1119260
AT4G22340,AT4G22340.1,ND,R-ATH-1119402
AT4G22340,AT4G22340.1,ND,R-ATH-1119260
AT4G22340,AT4G22340.2,F4JL62,R-ATH-1119402
AT4G22340,AT4G22340.2,F4JL62,R-ATH-1119260
AT5G63110,AT5G63110.1,B1PXB9,R-ATH-6787011
AT5G63110,AT5G63110.1,C0Z3B9,R-ATH-6787011
AT5G63110,AT5G63110.1,B1PXC1,R-ATH-6787011
AT5G63110,AT5G63110.1,A0A384KCB8,R-ATH-6787011
AT1G79530,AT1G79530.1,A0A178WL08,R-ATH-1119273
AT1G79530,AT1G79530.1,A0A178WL08,R-ATH-1119283
AT5G05580,AT5G05580.2,F4K0R2,R-ATH-1119300
AT5G05580,AT5G05580.2,Q9SX07,R-ATH-1119300
AT5G05580,AT5G05580.1,A0A178UJS8,R-ATH-1119300
AT5G05580,AT5G05580.1,Q8W4M9,R-ATH-1119300
AT1G80380,AT1G80380.2,A0A178W0T4,R-ATH-1119312
AT1G80380,AT1G80380.2,A0A178W0T4,R-ATH-1119502
AT1G80380,AT1G80380.6,C0Z2X8,R-ATH-1119312
AT1G80380,AT1G80380.6,C0Z2X8,R-ATH-1119502
AT1G80380,AT1G80380.8,A0A1P8AMB3,R-ATH-1119312
AT1G80380,AT1G80380.8,A0A1P8AMB3,R-ATH-1119502
AT1G80380,AT1G80380.1,ND,R-ATH-1119312
AT1G80380,AT1G80380.1,ND,R-ATH-1119502
AT1G80380,AT1G80380.3,A0A178W1J2,R-ATH-1119312
AT1G80380,AT1G80380.3,A0A178W1J2,R-ATH-1119502
AT1G80380,AT1G80380.4,F4HS63,R-ATH-1119312
AT1G80380,AT1G80380.4,F4HS63,R-ATH-1119502
AT1G80380,AT1G80380.5,C0Z2X8,R-ATH-1119312
AT1G80380,AT1G80380.5,C0Z2X8,R-ATH-1119502
AT1G80380,AT1G80380.7,A0A1P8AMB5,R-ATH-1119312
AT1G80380,AT1G80380.7,A0A1P8AMB5,R-ATH-1119502
AT1G03445,AT1G03445.2,A0A1P8AQ82,R-ATH-5632095
AT1G03445,AT1G03445.1,A0A178WIX8,R-ATH-5632095
AT1G02730,AT1G02730.1,W8QPC8,R-ATH-1119314
AT1G02730,AT1G02730.1,A0A384L2H6,R-ATH-1119314
AT2G17130,AT2G17130.1,A0A178W0H4,R-ATH-1119533
AT2G17130,AT2G17130.1,A0A178W0H4,R-ATH-1119540
AT2G17130,AT2G17130.2,A0A178VYB0,R-ATH-1119533
AT2G17130,AT2G17130.2,A0A178VYB0,R-ATH-1119540
AT2G17130,AT2G17130.2,O23007,R-ATH-1119533
AT2G17130,AT2G17130.2,O23007,R-ATH-1119540
AT5G10170,AT5G10170.1,A0A178UD42,R-ATH-1119378
AT5G10170,AT5G10170.1,A0A178UD42,R-ATH-1119434
AT1G63290,AT1G63290.1,Q9C8T3,R-ATH-1119519
AT1G63290,AT1G63290.1,A0A178WDG0,R-ATH-1119519
AT1G02500,AT1G02500.2,A0A178WES1,R-ATH-1119501
AT1G02500,AT1G02500.2,A0A178WES1,R-ATH-1119334
AT1G02500,AT1G02500.2,A0A178WES1,R-ATH-1119624
AT1G02500,AT1G02500.2,A0A178WES1,R-ATH-9025754
AT1G02500,AT1G02500.1,A0A178WES1,R-ATH-1119501
AT1G02500,AT1G02500.1,A0A178WES1,R-ATH-1119334
AT1G02500,AT1G02500.1,A0A178WES1,R-ATH-1119624
AT1G02500,AT1G02500.1,A0A178WES1,R-ATH-9025754
AT5G27320,AT5G27320.1,A0A178UKX0,R-ATH-5679411
AT3G48080,AT3G48080.1,B2BDE3,R-ATH-6788019
AT3G48790,AT3G48790.1,F4JF53,R-ATH-1119325
AT3G48790,AT3G48790.1,F4JF53,R-ATH-1119610
AT3G48790,AT3G48790.1,Q7FK64,R-ATH-1119325
AT3G48790,AT3G48790.1,Q7FK64,R-ATH-1119610
AT3G48790,AT3G48790.1,A0A178V812,R-ATH-1119325
AT3G48790,AT3G48790.1,A0A178V812,R-ATH-1119610
AT3G48790,AT3G48790.2,A0A1I9LRL9,R-ATH-1119325
AT3G48790,AT3G48790.2,A0A1I9LRL9,R-ATH-1119610
AT3G48790,AT3G48790.2,A0A178V6E3,R-ATH-1119325
AT3G48790,AT3G48790.2,A0A178V6E3,R-ATH-1119610
AT4G35790,AT4G35790.1,ND,R-ATH-1119276
AT4G35790,AT4G35790.2,A0A178UUU1,R-ATH-1119276
AT4G35790,AT4G35790.3,F4JNU6,R-ATH-1119276
AT4G36610,AT4G36610.1,O23220,R-ATH-1119450
AT4G36610,AT4G36610.1,A0A178UWY8,R-ATH-1119450
AT4G36610,AT4G36610.1,Q8LAL3,R-ATH-1119450
AT2G45660,AT2G45660.2,A0A178VY71,R-ATH-8934036
AT2G45660,AT2G45660.2,A0A384KGG7,R-ATH-8934036
AT2G45660,AT2G45660.1,A0A178VZL4,R-ATH-8934036
AT5G37850,AT5G37850.2,A0A178UIH6,R-ATH-1119534
AT5G37850,AT5G37850.2,A0A178UIH6,R-ATH-1119303
AT5G37850,AT5G37850.3,F4K8N1,R-ATH-1119534
AT5G37850,AT5G37850.3,F4K8N1,R-ATH-1119303
AT5G37850,AT5G37850.1,ND,R-ATH-1119534
AT5G37850,AT5G37850.1,ND,R-ATH-1119303
AT5G37850,AT5G37850.4,A0A178UIH6,R-ATH-1119534
AT5G37850,AT5G37850.4,A0A178UIH6,R-ATH-1119303
AT5G48230,AT5G48230.1,ND,R-ATH-1119615
AT5G48230,AT5G48230.2,B9DGQ1,R-ATH-1119615
AT5G48230,AT5G48230.2,A0A384LBS2,R-ATH-1119615
AT1G04580,AT1G04580.1,A0A178WM01,R-ATH-1119486
AT3G54660,AT3G54660.1,Q5FV38,R-ATH-1119437
AT3G54660,AT3G54660.1,Q5FV38,R-ATH-1119298
AT3G54660,AT3G54660.1,Q940F6,R-ATH-1119437
AT3G54660,AT3G54660.1,Q940F6,R-ATH-1119298
AT3G54660,AT3G54660.1,A0A178V6S0,R-ATH-1119437
AT3G54660,AT3G54660.1,A0A178V6S0,R-ATH-1119298
AT1G78680,AT1G78680.2,F4IBT7,R-ATH-1119484
AT1G78680,AT1G78680.1,A0A178WF39,R-ATH-1119484
AT1G78680,AT1G78680.1,A0A178WF44,R-ATH-1119484
AT5G27030,AT5G27030.1,O04644,R-ATH-6787011
AT5G27030,AT5G27030.1,O04644,R-ATH-5632095
AT5G27030,AT5G27030.1,O04644,R-ATH-5654828
AT5G27030,AT5G27030.1,A0A178UJX4,R-ATH-6787011
AT5G27030,AT5G27030.1,A0A178UJX4,R-ATH-5632095
AT5G27030,AT5G27030.1,A0A178UJX4,R-ATH-5654828
AT5G27030,AT5G27030.2,F4K2T3,R-ATH-6787011
AT5G27030,AT5G27030.2,F4K2T3,R-ATH-5632095
AT5G27030,AT5G27030.2,F4K2T3,R-ATH-5654828
AT1G16410,AT1G16410.1,A0A178WCC6,R-ATH-1119486
AT1G16410,AT1G16410.2,ND,R-ATH-1119486
AT4G34890,AT4G34890.1,A0A178V2D2,R-ATH-1119407
AT4G34890,AT4G34890.1,A0A178V0X4,R-ATH-1119407
AT3G25900,AT3G25900.3,F4JBA7,R-ATH-1119400
AT3G25900,AT3G25900.3,F4JBA7,R-ATH-1119349
AT3G25900,AT3G25900.2,F4JBA8,R-ATH-1119400
AT3G25900,AT3G25900.2,F4JBA8,R-ATH-1119349
AT3G25900,AT3G25900.1,A0A178VJZ7,R-ATH-1119400
AT3G25900,AT3G25900.1,A0A178VJZ7,R-ATH-1119349
AT2G13360,AT2G13360.2,A0A178VX39,R-ATH-1119312
AT2G13360,AT2G13360.1,A0A178VX39,R-ATH-1119312
AT2G13360,AT2G13360.3,A0A178VX39,R-ATH-1119312
AT1G72590,AT1G72590.1,ND,R-ATH-1119456
AT1G48605,AT1G48605.1,A0A178WCJ4,R-ATH-1119394
AT1G14920,AT1G14920.1,A0A178W7K2,R-ATH-6787011
AT1G14920,AT1G14920.1,A0A178W7K2,R-ATH-5679411
AT2G32260,AT2G32260.1,A0A178VQG6,R-ATH-1119276
AT2G32260,AT2G32260.1,A0A178V0Z3,R-ATH-1119276
AT2G32260,AT2G32260.1,Q42555,R-ATH-1119276
AT2G32260,AT2G32260.1,A0A384KL63,R-ATH-1119276
AT2G32260,AT2G32260.2,A0A1P8AXC2,R-ATH-1119276
AT2G20420,AT2G20420.1,A0A178VU56,R-ATH-1119533
AT2G20420,AT2G20420.1,Q56Z20,R-ATH-1119533
AT2G20420,AT2G20420.1,Q8LAV0,R-ATH-1119533
AT1G22410,AT1G22410.1,Q9SK84,R-ATH-1119430
AT1G22410,AT1G22410.1,A0A178WAS8,R-ATH-1119430
AT2G02380,AT2G02380.1,A0A178VP98,R-ATH-1119506
AT1G55920,AT1G55920.1,A0A178WQK2,R-ATH-1119331
AT4G26260,AT4G26260.2,A0A178V1J3,R-ATH-1119431
AT4G26260,AT4G26260.2,A0A178V383,R-ATH-1119431
AT4G26260,AT4G26260.1,A0A178V136,R-ATH-1119431
AT5G17530,AT5G17530.6,Q8W4R0,R-ATH-1119410
AT5G17530,AT5G17530.6,Q8W4R0,R-ATH-1119477
AT5G17530,AT5G17530.6,Q8W4R0,R-ATH-1119465
AT5G17530,AT5G17530.6,Q8W4R0,R-ATH-1119628
AT5G17530,AT5G17530.4,A0A1P8BGI7,R-ATH-1119410
AT5G17530,AT5G17530.4,A0A1P8BGI7,R-ATH-1119477
AT5G17530,AT5G17530.4,A0A1P8BGI7,R-ATH-1119465
AT5G17530,AT5G17530.4,A0A1P8BGI7,R-ATH-1119628
AT5G17530,AT5G17530.2,Q8W4R0,R-ATH-1119410
AT5G17530,AT5G17530.2,Q8W4R0,R-ATH-1119477
AT5G17530,AT5G17530.2,Q8W4R0,R-ATH-1119465
AT5G17530,AT5G17530.2,Q8W4R0,R-ATH-1119628
AT5G17530,AT5G17530.7,Q8W4R0,R-ATH-1119410
AT5G17530,AT5G17530.7,Q8W4R0,R-ATH-1119477
AT5G17530,AT5G17530.7,Q8W4R0,R-ATH-1119465
AT5G17530,AT5G17530.7,Q8W4R0,R-ATH-1119628
AT5G17530,AT5G17530.1,Q8W4R0,R-ATH-1119410
AT5G17530,AT5G17530.1,Q8W4R0,R-ATH-1119477
AT5G17530,AT5G17530.1,Q8W4R0,R-ATH-1119465
AT5G17530,AT5G17530.1,Q8W4R0,R-ATH-1119628
AT5G17530,AT5G17530.3,F4KH14,R-ATH-1119410
AT5G17530,AT5G17530.3,F4KH14,R-ATH-1119477
AT5G17530,AT5G17530.3,F4KH14,R-ATH-1119465
AT5G17530,AT5G17530.3,F4KH14,R-ATH-1119628
AT5G17530,AT5G17530.3,Q9LF71,R-ATH-1119410
AT5G17530,AT5G17530.3,Q9LF71,R-ATH-1119477
AT5G17530,AT5G17530.3,Q9LF71,R-ATH-1119465
AT5G17530,AT5G17530.3,Q9LF71,R-ATH-1119628
AT5G17530,AT5G17530.3,A0A178UQY1,R-ATH-1119410
AT5G17530,AT5G17530.3,A0A178UQY1,R-ATH-1119477
AT5G17530,AT5G17530.3,A0A178UQY1,R-ATH-1119465
AT5G17530,AT5G17530.3,A0A178UQY1,R-ATH-1119628
AT5G17530,AT5G17530.5,A0A1P8BGJ0,R-ATH-1119410
AT5G17530,AT5G17530.5,A0A1P8BGJ0,R-ATH-1119477
AT5G17530,AT5G17530.5,A0A1P8BGJ0,R-ATH-1119465
AT5G17530,AT5G17530.5,A0A1P8BGJ0,R-ATH-1119628
AT5G52100,AT5G52100.1,A0A178UH15,R-ATH-1119273
AT5G52100,AT5G52100.1,A0A178UH15,R-ATH-1119283
AT5G52100,AT5G52100.1,A0A178UH15,R-ATH-1119419
AT5G52100,AT5G52100.1,A0A178UEX9,R-ATH-1119273
AT5G52100,AT5G52100.1,A0A178UEX9,R-ATH-1119283
AT5G52100,AT5G52100.1,A0A178UEX9,R-ATH-1119419
AT4G00110,AT4G00110.1,A0A178V2K1,R-ATH-1119428
AT4G00110,AT4G00110.1,A0A178V2K1,R-ATH-1119620
AT4G00110,AT4G00110.1,Q8GXK0,R-ATH-1119428
AT4G00110,AT4G00110.1,Q8GXK0,R-ATH-1119620
AT3G11980,AT3G11980.1,A0A178VDD9,R-ATH-8986768
AT2G36230,AT2G36230.1,C0Z2T9,R-ATH-1119509
AT2G36230,AT2G36230.1,Q5TKS8,R-ATH-1119509
AT2G36230,AT2G36230.1,A0A178VXW8,R-ATH-1119509
AT3G57650,AT3G57650.1,Q147Q7,R-ATH-1119402
AT3G57650,AT3G57650.1,A0A178V7U2,R-ATH-1119402
AT1G71920,AT1G71920.4,ND,R-ATH-1119509
AT1G71920,AT1G71920.2,A0A178UPE6,R-ATH-1119509
AT1G71920,AT1G71920.6,A0A178UPE6,R-ATH-1119509
AT1G71920,AT1G71920.5,ND,R-ATH-1119509
AT1G71920,AT1G71920.1,F4IBL7,R-ATH-1119509
